region,code,name,address,categories,Unnamed: 0,id,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled,fax_numbers,fax_keywords
Bas Saint Laurent,55615,CLINIQUE MEDICALE LANDRY,"317 RUE FOURNIER, MATANE, QC, G4W 4G1",,217.0,ChIJR9YMbujAlkwRj2OM6Hin5to,Landry Serge Dr,Matane,CA,QC,G4W 1Y1,,,hospital,,48.8480595,-67.54129499999999,1745790598,hospital,0,[],{}
Bas Saint Laurent,55621,CLINIQUE MEDICALE DR RENEE ROUSSEL,"341 RUE ROCHETTE, SAINT-PASCAL, QC, G0L 3Y0",,218.0,ChIJu4r4vFD2vkwRsE4iN7P38mE,Clinique Medicale St-Pascal,Saint-Pascal,CA,QC,G0L 3Y0,+1 418-492-2148,,hospital,https://gmfkamouraska.com/,47.5267791,-69.8054885,1745790598,hospital,0,[],{}
Bas Saint Laurent,55625,"DENIS SANTERRE, M.D. INC.","304 AV SAINT-JEROME C.P. 596, MATANE, QC, G4W 3P5",,219.0,ChIJq6oeTuDAlkwRtOSlkJdzMIc,304 Av St-Jérôme,Matane,CA,QC,G4W 3A9,,,pharmacy,,48.8450456,-67.5293595,1745790598,clinic,0,[],{}
Bas Saint Laurent,55640,DOCTEUR CAROL DUMAIS,"304-180 RUE DES GOUVERNEURS, RIMOUSKI, QC, G5L 8G1",,220.0,ChIJ5Y-H3JXZlUwRw0IXB7Ed_hQ,Dumais Carol Dr,Rimouski,CA,QC,G5L 7R2,+1 418-725-5233,,hospital,,48.4560131,-68.52189,1745790598,hospital,0,"[""4187233195""]","{""4187233195"": ""general inquiries (specific purpose not detailed in available information)""}"
Bas Saint Laurent,55675,COOP SOLIDARITE SANTE ST-HUBERT DE RDL,"23 CH TACHE E, SAINT-HUBERT DE RIVIERE-DU-LOUP, QC, G0L 3L0",,221.0,ChIJvU64iJoNvkwR6axrIHrPUlY,Coop Santé Saint-Hubert,Saint-Hubert-de-Rivière-du-Loup,CA,QC,G0L 3L0,+1 418-497-3903,,hospital,https://coopsantesainthubert.ca/,47.81568739999999,-69.1464981,1745790598,hospital,0,"[""4184973905""]","{""4184973905"": ""general (unspecified purpose, likely general clinic use or general administration)""}"
Bas Saint Laurent,55723,AXE CLINIQUE DE SANTE OPTIMALE,"1-38 BOUL ST-BENOIT O, AMQUI, QC, G5J 2E3",,222.0,ChIJK9W-FbT_lkwRenEmVUac-Uw,Axe Chiropratique,Amqui,CA,QC,G5J 3P1,+1 418-629-1244,,hospital,http://www.axesanteoptimale.com/,48.4651265,-67.4261939,1745790598,hospital,0,[],{}
Bas Saint Laurent,55789,CLINIQUE MEDICALE ST-LUDGER,"102-200 RUE TEMISCOUATA, RIVIERE-DU-LOUP, QC, G5R 2Y5",,223.0,ChIJBUqWkLFAvkwR7p54Xs_-VzU,Clinique Medicale St-Ludger,Rivière-du-Loup,CA,QC,G5R 2X9,+1 418-867-8262,,hospital,,47.82627400000001,-69.5271242,1745790598,hospital,0,"[""4188673368""]","{""4188673368"": ""general inquiries (default; specific purpose not identified in available sources)""}"
Bas Saint Laurent,55790,CLINIQUE MEDICALE ST-LUDGER,"A-6 RUE DE L'EGLISE, ST-HONORE, QC, G0L 3K0",,224.0,ChIJBUqWkLFAvkwR7p54Xs_-VzU,Clinique Medicale St-Ludger,Rivière-du-Loup,CA,QC,G5R 2X9,+1 418-867-8262,,hospital,,47.82627400000001,-69.5271242,1745790598,hospital,0,"[""4188673368""]","{""4188673368"": ""general purpose (likely used for general inquiries, referrals, and medical records, but specific departmental use is not specified in available sources)""}"
Bas Saint Laurent,55801,DR YVES RAYMOND,"B-254 BOUL HOTEL-DE-VILLE CP 236, RIVIERES-DU-LOUP, QC, G5R 3Y9",,225.0,ChIJvWj3KkZHvkwR66DJKk91YJ8,Raymond Yves Dr,Rivière-du-Loup,CA,QC,G5R 1M4,+1 418-816-1216,,hospital,https://bonjour-sante.ca/uno/clinique/dryvesraymondmfamiliale,47.8251222,-69.55260919999999,1745790598,hospital,0,"[""4188629656""]","{""4188629656"": ""general clinic fax (purpose likely includes general inquiries, referrals, medical records, administrative use)""}"
Bas Saint Laurent,55859,CLINIQUE L'HORIZON,"485 LA SALLE, RIMOUSKI, QC, G5L 3W7",,226.0,ChIJOwkvRX_ZlUwRogbb5KycKFo,Clinique L'Horizon,Rimouski,CA,QC,G5L 3W7,+1 418-731-1221,,hospital,http://www.cliniquelhorizon.com/,48.4416218,-68.55594529999999,1745790598,hospital,0,"[""4187311260""]","{""4187311260"": ""general inquiries, administrative purposes""}"
Bas Saint Laurent,55881,CLINIQUE MEDICALE DU PATRIMOINE,"156 RUE SOUCY, MATANE, QC, G4W 2E3",,227.0,ChIJa3bn4ovBlkwRcr84R_D_7kU,Clinique médicale du Patrimoine,Matane,CA,QC,G4W 2E3,+1 418-562-1222,,hospital,https://cliniquemedicaledupatrimoine.com/,48.8458733,-67.5321892,1745790598,hospital,0,"[""4185621232""]","{""4185621232"": ""general inquiries (unspecified department or purpose)""}"
Bas Saint Laurent,55895,CLINIQUE MEDICALE DE NAZARETH,"462 BOUL SAINT-GERMAIN O, RIMOUSKI, QC, G5L 3P1",,228.0,ChIJ2S_2_njZlUwRlJPF9NacvfY,Clinique Médicale de Nazareth,Rimouski,CA,QC,G5L 3P1,+1 418-723-0303,,hospital,,48.43981219999999,-68.5539658,1745790598,hospital,0,"[""5143680056""]","{""5143680056"": ""general inquiries (potentially also used for referrals, medical records, and other administrative purposes, since no specific use is provided)""}"
Bas Saint Laurent,55905,CLINIQUE MEDICALE DE LA CATHEDRALE,"333 AV DE LA CATHEDRALE 2E ETAGE, RIMOUSKI, QC, G5L 5J5",,229.0,ChIJG0e71GfZlUwRDp2bcPee0Ss,Clinique Médicale Cathédrale,Rimouski,CA,QC,G5L 1J5,+1 418-730-6762,,hospital,https://cliniquecathedrale.com/,48.4453499,-68.5191225,1745790598,hospital,0,"[""4187306790""]","{""4187306790"": ""general inquiries (general fax line for the clinic)""}"
Bas Saint Laurent,57013,CENTRE DE PERINATALITE SOCIALE MATANIE,"350 RUE SAINT-JOSEPH, MATANE, QC, G4W 1N8",,230.0,ChIJ10B_WrLBlkwROFLvNHj7DtI,Maison des Familles de La Matanie,Matane,CA,QC,G4W 1N8,+1 418-562-0918,,clinic,https://www.maisondesfamillesmatanie.org/,48.84011169999999,-67.51557609999999,1745790598,clinic,0,[],{}
Bas Saint Laurent,57049,DR FRANCOIS GAGNON M.D.,"A-5 ROUTE 287, SAINT-DENIS-DE-LA-BOUTEILLERIE, QC, G0L 2R0",,231.0,,,,,,,,,,,,,1745790598,,0,[],{}
Bas Saint Laurent,70266,ETABLISSEMENT DE DETENTION DE RIMOUSKI,"200 RUE DES NEGOCIANTS, RIMOUSKI, QC, G5L 7C5",,232.0,ChIJd7bkO9vZlUwRdwaRAo-tTAc,Rimouski detention facility,Rimouski,CA,QC,G5M 1B6,+1 418-727-3547,,pharmacy,http://www.securitepublique.gouv.qc.ca/,48.463551,-68.499011,1745790598,clinic,0,"[""418-727-3799"", ""4187273799""]","{""418-727-3799"": ""general inquiries"", ""4187273799"": ""general inquiries""}"
Bas Saint Laurent,80505,CLSC DE DEGELIS,"103 7E RUE E, DEGELIS, QC, G5T 1Y6",,233.0,ChIJTTKExX_HvUwRCf8c8BG9dIQ,CLSC de Dégelis,Dégelis,CA,QC,G5T 1Y6,+1 418-853-2572,,hospital,,47.5482419,-68.6426311,1745790598,hospital,0,"[""4188533852""]","{""4188533852"": ""general inquiries""}"
Bas Saint Laurent,80515,CLINIQUE MEDICALE DE SQUATEC,"149B RUE SAINT-JOSEPH, SAINT-MICHEL-DU-SQUATEC, QC, G0L 4H0",,234.0,ChIJ5ax2c237vUwR97GYAdHYDT4,Clinique Medicale-Squatec,Saint-Michel-du-Squatec,CA,QC,G0L 4H0,+1 418-855-2233,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8818225,-68.71969419999999,1745790598,hospital,0,"[""418-855-2288"", ""4188552288""]","{""418-855-2288"": ""general inquiries / general clinic operations"", ""4188552288"": ""general inquiries / general clinic operations""}"
Bas Saint Laurent,80615,CLSC DE MATANE (LES MECHINS),"110 RUE PELLETIER, LES MECHINS, QC, G0J 1T0",,235.0,ChIJ40wY9jDVlkwRKgR459d7-8Q,CLSC Les Méchins,Les Méchins,CA,QC,G0J 1T0,+1 418-729-3737,,hospital,https://www.cisss-bsl.gouv.qc.ca/,49.0002071,-66.9791611,1745790598,hospital,0,"[""418-729-3179"", ""4187293179""]","{""418-729-3179"": ""general inquiries"", ""4187293179"": ""general inquiries""}"
Bas Saint Laurent,80625,CLSC DE BAIE-DES-SABLES,"20 RUE DU COUVENT, BAIE-DES-SABLES, QC, G0J 1C0",,236.0,ChIJuSSFelKQlkwRhrgSStZmE5s,Municipalité de Baie-des-Sables,Baie-des-Sables,CA,QC,G0J 1C0,+1 418-772-6218,,clinic,http://www.municipalite.baiedessables.ca/,48.72088249999999,-67.893818,1745790598,clinic,0,"[""4187726446""]","{""4187726446"": ""general inquiries (unspecified purpose; likely used for general or administrative purposes)""}"
Bas Saint Laurent,80755,CLSC DE LAC-DES-AIGLES,"69 RUE PRINCIPALE CP 160, LAC-DES-AIGLES, QC, G0K 1V0",,237.0,ChIJX1T8IVn_vUwRpnLt2SeB9t4,CLSC de Lac-des-Aigles,Lac-des-Aigles,CA,QC,G0K 1V0,+1 418-779-2572,,clinic,http://www.cisss-bsl.gouv.qc.ca/,47.9883983,-68.6767052,1745790598,clinic,0,"[""4187792744""]","{""4187792744"": ""general inquiries""}"
Bas Saint Laurent,80805,CLSC ST-CYPRIEN,"101C RUE COLLIN, SAINT-CYPRIEN, QC, G0L 2P0",,238.0,ChIJ7Si7t9EPvkwRbB9nINpYBAI,CLSC et Centre d'hébergement de Saint-Cyprien,Saint-Cyprien,CA,QC,G0L 2P0,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8957099,-69.0235824,1745790598,hospital,0,"[""4189637971""]","{""4189637971"": ""general inquiries""}"
Bas Saint Laurent,81445,CPSC DE RIMOUSKI-NEIGETTE,"202-A RUE TESSIER, RIMOUSKI, QC, G5L 7R4",,239.0,ChIJSaZsoEHZlUwRs3PncWQmwNw,Centre de Pédiatrie sociale en communauté de Rimouski-Neigette,Rimouski,CA,QC,G5L 7R4,+1 418-722-0087,,pharmacy,https://lepetitrepere.ca/,48.4426098,-68.5344284,1745790598,clinic,0,"[""4187220087""]","{""4187220087"": ""general inquiries""}"
Bas Saint Laurent,82285,CDE HOPITAL NOTRE-DAME-DU-LAC,"58 RUE DE L'EGLISE, TEMISCOUATA-SUR-LE-LAC, QC, G0L 1X0",,240.0,ChIJo7KS4JvEvUwROjNbYGWSDM0,Hôpital de Notre-Dame-du-Lac,Témiscouata-sur-le-Lac,CA,QC,G0L 1X0,+1 418-899-6751,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.6122385,-68.7992962,1745790598,hospital,0,"[""418-899-2809"", ""4188992809""]","{""418-899-2809"": ""general hospital communications, medical library"", ""4188992809"": ""general hospital communications, medical library""}"
Bas Saint Laurent,82865,ENSEMBLE DES RI ET RPA DE NIVEAU 3-4 DU BAS-ST-LAURENT,"355 BOUL SAINT-GERMAIN O, RIMOUSKI, QC, G5L 3N2",,241.0,ChIJj8v-4qLZlUwRnwosXfBvmMA,Agence de la santé et des services sociaux du Bas-Saint-Laurent,Rimouski,CA,QC,G5L 9A8,,,pharmacy,http://www.cisss-bsl.gouv.qc.ca/,48.44532279999999,-68.5237903,1745790598,clinic,0,"[""4187240604""]","{""4187240604"": ""supporting autonomy of elderly individuals / services related to intermediate resources (ri) and private seniors residences (rpa)""}"
Bas Saint Laurent,90882,CSSS DE LA MITIS,"800 AV DE SANATORIUM O, MONT-JOLI, QC, G5H 3L6",,242.0,ChIJzc4ZL1OHlkwRILgscw9QPiM,Centre De Readaptation En,Mont-Joli,CA,QC,G5H 3L6,+1 418-775-7261,,pharmacy,,48.572149,-68.2157357,1745790598,clinic,0,"[""4187753379"", ""4187751360""]","{""4187751360"": ""general inquiries, admin"", ""4187753379"": ""laboratory services, prescriptions, referrals (related to lab tests)""}"
Bas Saint Laurent,91362,CLSC DE MATANE,"349 AV ST-JEROME, ED. BON-PASTEUR, MATANE, QC, G4W 3A8",,243.0,ChIJO8oTlbwsz0wR0rHw5w2rAe4,CLSC de Matane,Matane,CA,QC,G4W 3A8,+1 418-562-5741,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.8458644,-67.5298365,1745790598,hospital,0,"[""4185629236"", ""4185628524""]","{""4185628524"": ""general communications and document transmissions (general inquiries, admin)"", ""4185629236"": ""alternative general fax line (general communications, admin)""}"
Bas Saint Laurent,91372,CLSC DE POHENEGAMOOK,"1922 SAINT-VALLIER, POHENEGAMOOK, QC, G0L 1J0",,244.0,ChIJjS1Ufm5-vkwRvAoIICsNw8c,CLSC of Pohenegamook,Pohénégamook,CA,QC,G0L 1J0,+1 418-859-2450,,hospital,,47.48968620000001,-69.2811638,1745790598,hospital,0,"[""4188593362"", ""4188591285""]","{""4188591285"": ""general (main clsc facility; specific purpose not detailed)"", ""4188593362"": ""general (also linked to clsc; specific purpose not detailed)""}"
Bas Saint Laurent,93392,CLSC LES ABOITEAUX (POINT DE SERVICE ST-PASCAL),"595 AV MARTIN, SAINT-PASCAL, QC, G0L 3Y0",,245.0,ChIJgejfdFD2vkwRJN5zZ_cvlsA,Clsc,Saint-Pascal,CA,QC,G0L 3Y0,+1 418-856-7000,,clinic,http://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=703,47.5293201,-69.8033888,1745790598,clinic,0,"[""4188563947""]","{""4188563947"": ""general inquiries""}"
Bas Saint Laurent,93402,CLSC DE CABANO,"101-33 RUE SAINT-LAURENT, TEMISCOUATA-SUR-LE-LAC, QC, G0L 1E0",,246.0,ChIJDUiSlcvdvUwRkiSDQO3yZnI,CLSC de Cabano,Témiscouata-sur-le-Lac,CA,QC,G0L 1E0,+1 418-854-2572,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.6794896,-68.886809,1745790598,hospital,0,"[""4188540660""]","{""4188540660"": ""general inquiries""}"
Bas Saint Laurent,93432,CLSC DE CAUSAPSCAL,"558 SAINT-JACQUES N CP 788, CAUSAPSCAL, QC, G0J 1J0",,247.0,ChIJnTbjORSol0wRGHtPwhutuCE,CLSC De La Vallee,Causapscal,CA,QC,G0J 1J0,+1 418-756-3451,,hospital,http://www.cisss-bsl.gouv.qc.ca/,48.3703149,-67.23854399999999,1745790598,hospital,0,"[""4187563038""]","{""4187563038"": ""general inquiries (specific departmental purpose not specified in available sources)""}"
Bas Saint Laurent,93442,CLSC ET GMFU DE RIMOUSKI,"165 DES GOURVERNEURS, RIMOUSKI, QC, G5L 7R2",,248.0,ChIJmXN4AZXZlUwR1hn5Fh38lME,CLSC de Rimouski,Rimouski,CA,QC,G5L 7R2,+1 418-724-7204,,hospital,http://www.cisss-bsl.gouv.qc.ca/,48.45486640000001,-68.521613,1745790598,hospital,0,"[""4187275478""]","{""4187275478"": ""medical records (archives m\u00e9dicales)""}"
Bas Saint Laurent,93492,CENTRE MULTI. SSS DE TROIS-PISTOLES,"550 RUE NOTRE-DAME E, TROIS-PISTOLES, QC, G0L 4K0",,249.0,ChIJyZZW4iT1lUwRw78GNiV8XEg,Centre De Santé Et Des Services Sociaux Des Basques,Trois-Pistoles,CA,QC,G0L 4K0,+1 418-851-1111,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.1327438,-69.1593704,1745790598,hospital,0,"[""418-851-2944"", ""418-851-2994"", ""418-851-1946"", ""418-851-4546"", ""4188514546"", ""4188511946"", ""4188512994"", ""4188512944""]","{""418-851-2944"": ""duplicate of 418-851-2944\u2014same purpose (hospital administration, patient care)"", ""4188512944"": ""duplicate of 418-851-2944\u2014same purpose (hospital administration, patient care)"", ""418-851-2994"": ""duplicate of 418-851-2994\u2014same purpose (long-term care administration, patient care)"", ""4188512994"": ""duplicate of 418-851-2994\u2014same purpose (long-term care administration, patient care)"", ""418-851-1946"": ""duplicate of 418-851-1946\u2014same purpose (clsc and related services, referrals, patient care coordination, service-specific documentation)"", ""4188511946"": ""duplicate of 418-851-1946\u2014same purpose (clsc and related services, referrals, patient care coordination, service-specific documentation)"", ""418-851-4546"": ""duplicate of 418-851-4546\u2014same purpose (gmf-u, appointments, referrals, general medical communications)"", ""4188514546"": ""duplicate of 418-851-4546\u2014same purpose (gmf-u, appointments, referrals, general medical communications)""}"
Bas Saint Laurent,93902,CLSC DE RIVIERE-DU-LOUP,"22 SAINT-LAURENT, RIVIERE-DU-LOUP, QC, G5R 4W5",,250.0,ChIJhWwRhlJHvkwR32pcgvKapgU,CLSC Rivière-du-Loup,Rivière-du-Loup,CA,QC,G5R 0S5,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8328828,-69.53458429999999,1745790598,hospital,0,"[""4188674713""]","{""4188674713"": ""general inquiries, medical records""}"
Bas Saint Laurent,94200,CRDS DU BAS SAINT-LAURENT,"288 PIERRE-SAINDON, RIMOUSKI, QC, G5L 9A8",,251.0,ChIJj8v-4qLZlUwRnwosXfBvmMA,Agence de la santé et des services sociaux du Bas-Saint-Laurent,Rimouski,CA,QC,G5L 9A8,,,pharmacy,http://www.cisss-bsl.gouv.qc.ca/,48.44532279999999,-68.5237903,1745790598,clinic,0,"[""4187231597""]","{""4187231597"": ""general inquiries (primary fax number for the establishment; department-specific purposes are not specified)""}"
Bas Saint Laurent,94400,CISSS DU BAS-SAINT-LAURENT,"355 BOUL SAINT-GERMAIN O, RIMOUSKI, QC, G5L 3N2",,252.0,ChIJj8v-4qLZlUwRnwosXfBvmMA,Agence de la santé et des services sociaux du Bas-Saint-Laurent,Rimouski,CA,QC,G5L 9A8,,,pharmacy,http://www.cisss-bsl.gouv.qc.ca/,48.44532279999999,-68.5237903,1745790598,clinic,0,"[""4187240604""]","{""4187240604"": ""support for seniors\u2019 autonomy program (likely related to patient care, referrals, or support services for elderly individuals)""}"
Bas Saint Laurent,95502,HOPITAL DE NOTRE-DAME-DU-LAC,"58 RUE DE L'EGLISE, TEMISCOUATA-SUR-LE-LAC, QC, G0L 1X0",,253.0,ChIJo7KS4JvEvUwROjNbYGWSDM0,Hôpital de Notre-Dame-du-Lac,Témiscouata-sur-le-Lac,CA,QC,G0L 1X0,+1 418-899-6751,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.6122385,-68.7992962,1745790598,hospital,0,"[""4188992809""]","{""4188992809"": ""general inquiries (primary fax number for the hospital)""}"
Bas Saint Laurent,95542,CENTRE D'HEBERGEMENT DE RIVIERE-BLEUE,"45 RUE DU FOYER S, RIVIERE-BLEUE, QC, G0L 2B0",,254.0,ChIJ5XMnZifTvUwRqnm9QxOnHXc,CLSC-Riviere-Bleue,Rivière-Bleue,CA,QC,G0L 2B0,+1 418-893-5549,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.4324264,-69.0386505,1745790598,hospital,0,"[""418-893-7151"", ""418-893-1084"", ""4188931084"", ""4188937151""]","{""418-893-7151"": ""the specific departmental purposes (appointments, billing, etc.) are not publicly listed; these fax numbers are used for general communications with the respective facilities.*"", ""4188937151"": ""the specific departmental purposes (appointments, billing, etc.) are not publicly listed; these fax numbers are used for general communications with the respective facilities.*"", ""418-893-1084"": ""the specific departmental purposes (appointments, billing, etc.) are not publicly listed; these fax numbers are used for general communications with the respective facilities.*"", ""4188931084"": ""the specific departmental purposes (appointments, billing, etc.) are not publicly listed; these fax numbers are used for general communications with the respective facilities.*""}"
Bas Saint Laurent,95892,CLSC DE LES HAUTEURS,"54 RUE DE L'EGLISE, LES HAUTEURS, QC, G0K 1C0",,255.0,ChIJJeiWJEpvlkwRH9FFqVq2jk4,C L S C De La Mitis,,CA,QC,G0K 1C0,+1 418-798-8818,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.3776221,-68.1128971,1745790598,hospital,0,"[""4187988818""]","{""4187988818"": ""general inquiries (possibly also main telephone line; no specific departmental purpose identified)""}"
Bas Saint Laurent,95902,CLSC DE SAINT-JEAN-DE-DIEU,"20 RUE DE LA VILLA CASE POSTALE 10, SAINT-JEAN-DE-DIEU, QC, G0L 3M0",,256.0,ChIJs0LWZGzZvkwRUJ4qvyWkYbE,C L S C St-Jean-Port-Joli,Saint-Jean-Port-Joli,CA,QC,G0R 3G0,+1 418-598-3355,,hospital,http://www.cisssca.com/,47.2084658,-70.25780929999999,1745790598,hospital,0,"[""4189635696""]","{""4189635696"": ""general inquiries""}"
Bas Saint Laurent,95912,CLSC DE L'ISLE-VERTE,"150 RUE SAINT-JEAN-BAPTISTE, L'ISLE-VERTE, QC, G0L 1K0",,257.0,ChIJu80bn4QjvkwRCHKD43a0_kc,CLSC de l'Isle-Verte,L'Isle-Verte,CA,QC,G0L 1K0,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,48.01470729999999,-69.3366672,1745790598,hospital,0,"[""4188982700""]","{""4188982700"": ""general inquiries (specific purpose not specified; likely used for general communication with the clinic)""}"
Bas Saint Laurent,95922,CLSC DE SAINT-EPIPHANE,"211 RUE DU COUVENT, SAINT-EPIPHANE, QC, G0L 2X0",,258.0,ChIJsVM0chMWvkwRfNBgM34aXiE,CLSC de Saint-Épiphane,Saint-Épiphane,CA,QC,G0L 2X0,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8988709,-69.3301018,1745790598,hospital,0,"[""4188681350""]","{""4188681350"": ""general inquiries""}"
Bas Saint Laurent,95962,CLSC DE SAYABEC,"7 BOUL JOUBERT O, SAYABEC, QC, G0J 3K0",,259.0,ChIJG4_YyFXxlkwRpfmsrU7v4gA,CLSC De La Vallee,Sayabec,CA,QC,G0J 3K0,+1 418-536-5404,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.5645713,-67.6871871,1745790598,hospital,0,"[""418-536-3684"", ""4185363684""]","{""418-536-3684"": ""both numbers are the same; the purpose indicated by available information is general use, as no specific departmental or functional designation is provided in the sources.)"", ""4185363684"": ""both numbers are the same; the purpose indicated by available information is general use, as no specific departmental or functional designation is provided in the sources.)""}"
Bas Saint Laurent,95972,HOPITAL D'AMQUI (CLSC),"135 AV GAETAN-ARCHAMBAULT, AMQUI, QC, G5J 2K5",,260.0,ChIJES0aWUr-lkwRsZw2ndtuXoU,Hospital D'amqui,Amqui,CA,QC,G5J 2K5,+1 418-629-2211,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.4689687,-67.420262,1745790598,hospital,0,"[""418-629-1971"", ""418-629-4498"", ""4186291971"", ""4186294498"", ""4186291211""]","{""418-629-1971"": ""medical records"", ""4186291971"": ""medical records"", ""418-629-4498"": ""general inquiries"", ""4186294498"": ""general inquiries"", ""4186291211"": ""centre multiservices d'amqui (general inquiries or specific to that center)""}"
Capitale Nationale,0088X,INSTITUT UNIV.EN SANTE MENTALE DE QUEBEC,"2601 CH DE LA CANARDIERE, QUEBEC, QC, G1J 2G3","1,3,4,5,6,7,8",261.0,ChIJUZzWVfK9uEwRA1aHbkzZPzY,Institut universitaire en santé mentale de Québec,Québec,CA,QC,G1J 2G3,+1 418-663-5000,,hospital,https://www.ciusss-capitalenationale.gouv.qc.ca/a-propos/cucr/iusmq,46.84721359999999,-71.2197441,1745790598,hospital,0,"[""4186635321""]","{""4186635321"": ""general inquiries (main institutional fax)""}"
Capitale Nationale,0089X,CENTRE MULTI SSS SACRE-COEUR,"1 AV DU SACRE-COEUR, QUEBEC, QC, G1N 2W1","1,3,4,6,7,8",262.0,ChIJZZccUl2WuEwRE2hUWkgIye4,Centre d'hébergement du Sacré-Cœur (Hôtel-Dieu du Sacré-Cœur),Québec,CA,QC,G1N 2W1,+1 418-529-4777,,hospital,https://www.ciusss-capitalenationale.gouv.qc.ca/services/aines/residence-hebergement/chsld/sacre-coeur,46.812661,-71.2457306,1745790598,hospital,0,[],{}
Capitale Nationale,0200X,CENTRE MULTI SSS CHRIST-ROI (QUEBEC),"900 BOUL WILFRID-HAMEL, QUEBEC, QC, G1M 2R9","1,3,4",263.0,ChIJb-h7P1qWuEwRT0hCqNu7yWk,Centre d'hébergement Christ-Roi,Québec,CA,QC,G1M 2R9,+1 418-682-1711,,hospital,https://www.ciusss-capitalenationale.gouv.qc.ca/services/aines/residence-hebergement/chsld/christ-roi,46.8107547,-71.2583001,1745790598,hospital,0,[],{}
Capitale Nationale,0203X,HOPITAL DE L'ENFANT-JESUS,"1401 18E RUE, QUEBEC, QC, G1J 1Z4","0,1,2,3,4,6,7,8",264.0,ChIJkcbzER-WuEwRU9hjAiK5dlM,Hôpital Enfant-Jésus,Québec,CA,QC,G1J 1Z4,+1 418-525-4444,,hospital,https://www.chudequebec.ca/,46.83673140000001,-71.2254608,1745790598,hospital,0,"[""418-649-5557"", ""4186495560"", ""4186495557""]","{""418-649-5557"": ""418-649-5557 and 4186495557 are the same number, with different formatting, both referring to the main hospital fax.)"", ""4186495557"": ""418-649-5557 and 4186495557 are the same number, with different formatting, both referring to the main hospital fax.)"", ""4186495560"": ""418-649-5557 and 4186495557 are the same number, with different formatting, both referring to the main hospital fax.)""}"
Capitale Nationale,0204X,L'HOTEL-DIEU DE QUEBEC,"11 COTE DU PALAIS, QUEBEC, QC, G1R 2J6","0,1,2,3,4,5,6,7,8",265.0,ChIJu6fhlN-VuEwRuhBpexajouc,Hôtel-Dieu de Québec,Québec,CA,QC,G1R 2J6,+1 418-525-4444,,hospital,http://www.chudequebec.ca/,46.81529019999999,-71.2108506,1745790598,hospital,0,"[""4186915331""]","{""4186915331"": ""general inquiries""}"
Capitale Nationale,0205X,HOPITAL JEFFERY HALE,"1250 CH SAINTE-FOY, QUEBEC, QC, G1S 2M6","1,2,3,4,7",266.0,ChIJASA8B42WuEwRQoyMYxhrVx4,Hôpital Jeffery Hale,Québec,CA,QC,G1S 2M6,+1 418-684-5333,,hospital,http://www.jhsb.ca/,46.7967844,-71.25323399999999,1745790598,hospital,0,"[""4186819265"", ""4186842255"", ""4186838471"", ""4185270053""]","{""4186819265"": ""community health and social services communications"", ""4186842255"": ""emergency-related communications"", ""4186838471"": ""general administrative communications (admin/general inquiries)"", ""4185270053"": ""medical clinic communications (appointments/referrals/patient care)""}"
Capitale Nationale,0206X,INST.UNIV. DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QC,"2725 CH SAINTE-FOY, QUEBEC, QC, G1V 4G5","0,1,2,3,4,6,7,8",267.0,ChIJkWVlkyiXuEwReOxmMvgcrRw,Institut Universitaire De Cardiologie Et De Pneumologie de Québec,Québec,CA,QC,G1V 4G5,+1 418-656-8711,,hospital,http://iucpq.qc.ca/,46.7784352,-71.2964949,1745790598,hospital,0,"[""4186564922"", ""4186564542"", ""4186564861"", ""4186564571"", ""4186564577"", ""4186564829""]","{""4186564922"": ""administrative communications for biochemistry, hematology, and blood bank (lab admin)"", ""4186564542"": ""administrative communications for microbiology department (lab admin)"", ""4186564861"": ""sending documents related to appointments in cardiology, internal medicine, otorhinolaryngology (orl), nephrology, bariatric surgery, infectiology, sample collection, and pneumology (appointments)"", ""4186564571"": ""administrative communications related to anatomical pathology and cytology (lab admin)"", ""4186564577"": ""general communications with the institute (general inquiries/admin)"", ""4186564829"": ""another general fax line for the institute (general inquiries/admin)""}"
